"Commune","Departement","Region","Longitude_WGS84","Latitude_WGS84","Code_UIC"
"Saint-Aubin-sur-Scie","Seine-Maritime","Normandie","1.0666642","49.8717479","415125"
"Voivres-lès-le-Mans","Sarthe","Pays de la Loire","0.0853466","47.9304199","396358"
"Sotteville-lès-Rouen","Seine-Maritime","Normandie","1.102362","49.4129479","411223"
"Colmar","Haut-Rhin","Grand Est","7.3336703","48.0860048","402297"
"Pavilly","Seine-Maritime","Normandie","0.950644","49.563897","411272"
"Val-de-Reuil","Eure","Normandie","1.224147","49.275437","415877"
"Villard-Bonnot","Isère","Auvergne-Rhône-Alpes","5.8809758","45.2344784","417501"
"Écouché-les-Vallées","Orne","Normandie","-0.1209574","48.7151009","444547"
"Saint-Manvieu-Norrey","Calvados","Normandie","-0.5127396","49.2034112","444042"
"Sainte-Gauburge-Sainte-Colombe","Orne","Normandie","0.4281082","48.7172632","444604"
"Rochelle","Charente-Maritime","Nouvelle-Aquitaine","-1.1518412","46.16755","437798"
"Mézidon Vallée d'Auge","Calvados","Normandie","-0.07496","49.07100","444208"
"Carentan les Marais","Manche","Normandie","-1.244938","49.302482","447243"
"Audrieu","Calvados","Normandie","-0.5960138","49.2161315","444059"
"Serquigny","Eure","Normandie","0.7189895","49.1074117","444315"
"Saint-Lô","Manche","Normandie","-1.099525","49.116975","447003"
"Aigle","Orne","Normandie","0.620014","48.766229","444638"
"Port-Saint-Père","Loire-Atlantique","Pays de la Loire","-1.7393069","47.1164915","481218"
"Boussay","Loire-Atlantique","Pays de la Loire","-1.1828046","47.0505741","481176"
"Pontorson","Manche","Normandie","-1.5049307","48.5527286","478263"
"Montsûrs-Saint-Céneré","Mayenne","Pays de la Loire","-0.5506416","48.14149","478537"
"Nantes","Loire-Atlantique","Pays de la Loire","-1.542356","47.216148","481002"
"Voutré","Mayenne","Pays de la Loire","-0.2921804","48.1340521","478560"
"Saint-Malo","Ille-et-Vilaine","Bretagne","-2.004158","48.646859","478107"
"Neau","Mayenne","Pays de la Loire","-0.4766725","48.1574807","478545"
"Plerguer","Ille-et-Vilaine","Bretagne","-1.8505895","48.5314637","478123"
"Laval","Mayenne","Pays de la Loire","-0.760907","48.076206","478404"
"Noues de Sienne","Calvados","Normandie","-1.0516979","48.843608","447714"
"Montauban-de-Bretagne","Ille-et-Vilaine","Bretagne","-2.052675","48.190241","471086"
"Saint-Senoux","Ille-et-Vilaine","Bretagne","-1.7661904","47.8977519","471169"
"Montfort-sur-Meu","Ille-et-Vilaine","Bretagne","-1.949141","48.138878","471078"
"Châteaubourg","Ille-et-Vilaine","Bretagne","-1.405159","48.106361","471524"
"Saint-Armel","Ille-et-Vilaine","Bretagne","-1.5948867","48.014405","471318"
"Avranches","Manche","Normandie","-1.3700755","48.6902445","448514"
"Vern-sur-Seiche","Ille-et-Vilaine","Bretagne","-1.5966524","48.0469707","471029"
"Vitré","Ille-et-Vilaine","Bretagne","-1.211754","48.122671","471508"
"Flers","Orne","Normandie","-0.573216","48.744785","448001"
"Montoir-de-Bretagne","Loire-Atlantique","Pays de la Loire","-2.1616777","47.3210164","481713"
"Villeneuve-en-Retz","Loire-Atlantique","Pays de la Loire","-1.9551942","47.0469634","481242"
"Bernerie-en-Retz","Loire-Atlantique","Pays de la Loire","-2.0341408","47.0832616","481267"
"Haie-Fouassière","Loire-Atlantique","Pays de la Loire","-1.392195","47.1615899","481416"
"Nort-sur-Erdre","Loire-Atlantique","Pays de la Loire","-1.5033645","47.4419243","481598"
"Machecoul-Saint-Même","Loire-Atlantique","Pays de la Loire","-1.8227524","46.9905038","481366"
"Saint-Nazaire","Loire-Atlantique","Pays de la Loire","-2.211096","47.286412","481705"
"Croisic","Loire-Atlantique","Pays de la Loire","-2.507442","47.289836","481788"
"Pornic","Loire-Atlantique","Pays de la Loire","-2.0975565","47.1145616","481283"
"Challans","Vendée","Pays de la Loire","-1.871879","46.843962","481390"
"Saint-Germain-sur-Sarthe","Sarthe","Pays de la Loire","0.1056788","48.303495","396093"
"Saint-Mars-la-Brière","Sarthe","Pays de la Loire","0.3656778","48.0285239","396283"
"Montsoult","Val-d'Oise","Île-de-France","2.32229","49.06611","276493"
"Auvers-sur-Oise","Val-d'Oise","Île-de-France","2.17526","49.07062","276543"
"Auvers-sur-Oise","Val-d'Oise","Île-de-France","2.1423781","49.0694825","276162"
"Saint-Ouen-l'Aumône","Val-d'Oise","Île-de-France","2.13046","49.06004","276154"
"Louvres","Val-d'Oise","Île-de-France","2.5018967","49.0496573","276253"
"Pontoise","Val-d'Oise","Île-de-France","2.09545","49.04709","276139"
"Mériel","Val-d'Oise","Île-de-France","2.20528","49.07777","276675"
"Domont","Val-d'Oise","Île-de-France","2.33746","49.03268","276436"
"Paris","Paris","Île-de-France","2.355151","48.880185","271031"
"Keskastel","Bas-Rhin","Grand Est","7.0489315","48.9656988","215491"
"Oermingen","Bas-Rhin","Grand Est","7.1317322","49.0003724","215632"
"Saales","Bas-Rhin","Grand Est","7.1103726","48.3471556","214783"
"Réding","Moselle","Grand Est","7.095885","48.7429595","215079"
"Saint-Denis","Seine-Saint-Denis","Île-de-France","2.3459524","48.9354933","271015"
"Villepinte","Seine-Saint-Denis","Île-de-France","2.51205","48.96292","271452"
"Pierrefitte-sur-Seine","Seine-Saint-Denis","Île-de-France","2.37213","48.96409","271163"
"Chézy-sur-Marne","Aisne","Hauts-de-France","3.3644624","48.9919109","116574"
"Nogent-sur-Seine","Aube","Grand Est","3.49372888","48.49783878","118190"
"Ferté-Milon","Aisne","Hauts-de-France","3.1207223","49.1797269","116673"
"Breny","Aisne","Hauts-de-France","3.3524421","49.1876743","116699"
"Troyes","Aube","Grand Est","4.065281","48.296069","118000"
"Ferté-sous-Jouarre","Seine-et-Marne","Île-de-France","3.125577","48.950741","116517"
"Pommeuse","Seine-et-Marne","Île-de-France","2.993109","48.808494","116277"
"Vaires-sur-Marne","Seine-et-Marne","Île-de-France","2.639986","48.874953","116293"
"Mouroux","Seine-et-Marne","Île-de-France","3.0423421","48.8139949","116285"
"Esbly","Seine-et-Marne","Île-de-France","2.81059946","48.90314191","116327"
"Paris","Paris","Île-de-France","2.358424","48.876742","113001"
"Noisy-le-Grand","Seine-Saint-Denis","Île-de-France","2.579828","48.823182","113803"
"Pavillons-sous-Bois","Seine-Saint-Denis","Île-de-France","2.511781","48.902418","113852"
"Rosny-sous-Bois","Seine-Saint-Denis","Île-de-France","2.480987","48.882568","113696"
"Roissy-en-Brie","Seine-et-Marne","Île-de-France","2.650165","48.795481","116038"
"Villemomble","Seine-Saint-Denis","Île-de-France","2.499415","48.892440","113845"
"Noisy-le-Sec","Seine-Saint-Denis","Île-de-France","2.459306","48.896288","113217"
"Pavillons-sous-Bois","Seine-Saint-Denis","Île-de-France","2.517109","48.908159","113860"
"Livry-Gargan","Seine-Saint-Denis","Île-de-France","2.516874","48.922211","113886"
"Pantin","Seine-Saint-Denis","Île-de-France","2.400685","48.898096","113209"
"Jarville-la-Malgrange","Meurthe-et-Moselle","Grand Est","6.2024643","48.6698381","141010"
"Saint-Clément","Meurthe-et-Moselle","Grand Est","6.6081108","48.5312283","141374"
"Bar-sur-Aube","Aube","Grand Est","4.7066708","48.2385399","118299"
"Tantonville","Meurthe-et-Moselle","Grand Est","6.129105","48.4838433","141598"
"Ceintrey","Meurthe-et-Moselle","Grand Est","6.1572868","48.523865","141572"
"Messein","Meurthe-et-Moselle","Grand Est","6.1378364","48.6128788","141499"
"Baccarat","Meurthe-et-Moselle","Grand Est","6.743830","48.452405","141416"
"Bayon","Meurthe-et-Moselle","Grand Est","6.322569","48.468046","141218"
"Foug","Meurthe-et-Moselle","Grand Est","5.7912761","48.6792561","141036"
"Toul","Meurthe-et-Moselle","Grand Est","5.880615","48.679018","141044"
"Paris","Paris","Île-de-France","2.31462","48.89399","111278"
"Nice","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.29142","43.72254","590299"
"Labergement-Sainte-Marie","Doubs","Bourgogne-Franche-Comté","6.28011","46.77632","715219"
"Bidos","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.60690","43.17892","691949"
"","","","2.42316","48.93076","697359"
"Villefranche-de-Conflent","Pyrénées-Orientales","Occitanie","2.370396","42.591998","784686"
"Cabanasse","Pyrénées-Orientales","Occitanie","2.0875591","42.4978734","784801"
"Port-Vendres","Pyrénées-Orientales","Occitanie","3.1025762","42.5136077","784264"
"Bondy","Seine-Saint-Denis","Île-de-France","2.487751","48.893170","988709"
"Penne-sur-Huveaune","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.5155698","43.2846765","751743"
"Saint-Martin-de-Crau","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.8003403","43.6223344","753681"
"Seyne-sur-Mer","Var","Provence-Alpes-Côte d'Azur","5.876966","43.116959","755264"
"Saint-Victoret","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.253822","43.409655","753285"
"Aix-en-Provence","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.445345","43.522912","751404"
"Martigues","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.0517077","43.3398078","753541"
"Septèmes-les-Vallons","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.3701756","43.4031137","751800"
"Martigues","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.0196445","43.4088317","753491"
"Simiane-Collongue","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.426148","43.434747","751438"
"Bandol","Var","Provence-Alpes-Côte d'Azur","5.750118","43.140344","755223"
"Banassac-Canilhac","Lozère","Occitanie","3.1958518","44.4477632","783324"
"Saint-Chély-d'Apcher","Lozère","Occitanie","3.2706895","44.8017375","783241"
"Campagnac","Aveyron","Occitanie","3.0664008","44.4219559","783340"
"Bousquet-d'Orb","Hérault","Occitanie","3.1689379","43.6912097","781583"
"Leucate","Aude","Occitanie","3.0128555","42.9327725","781088"
"Marseillan","Hérault","Occitanie","3.5355281","43.3181964","781294"
"Collioure","Pyrénées-Orientales","Occitanie","3.0782319","42.5269437","784256"
"Mont Lozère et Goulet","Lozère","Occitanie","3.7518919","44.5617971","783670"
"Bourgs sur Colagne","Lozère","Occitanie","3.2638181","44.5246607","783290"
"Elne","Pyrénées-Orientales","Occitanie","2.9635851","42.5971138","784207"
"Chambéry","Savoie","Auvergne-Rhône-Alpes","5.919547","45.571302","741009"
"Lavoûte-sur-Loire","Haute-Loire","Auvergne-Rhône-Alpes","3.9054101","45.1214503","734707"
"Viviers-du-Lac","Savoie","Auvergne-Rhône-Alpes","5.9033389","45.648502","741140"
"Massiac","Cantal","Auvergne-Rhône-Alpes","3.1965518","45.2537695","734871"
"Lezoux","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.385986","45.8212175","734442"
"Vorey","Haute-Loire","Auvergne-Rhône-Alpes","3.911422","45.1829093","734723"
"Côteaux-sur-Loire","Indre-et-Loire","Centre-Val de Loire","0.3096916","47.2855394","571810"
"Bonneval","Eure-et-Loir","Centre-Val de Loire","1.3861845","48.1862958","545731"
"Esvres","Indre-et-Loire","Centre-Val de Loire","0.7816519","47.2841016","571422"
"Reignac-sur-Indre","Indre-et-Loire","Centre-Val de Loire","0.9013322","47.2178494","571455"
"Ballan-Miré","Indre-et-Loire","Centre-Val de Loire","0.6188975","47.3369919","571604"
"Chinon","Indre-et-Loire","Centre-Val de Loire","0.251538","47.163047","571687"
"Paris","Paris","Île-de-France","2.34545","48.85348","547315"
"Orly","Val-de-Marne","Île-de-France","2.402650","48.741815","546200"
"Égly","Essonne","Île-de-France","2.222138","48.582364","545475"
"Drap","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.3388541","43.7641521","565143"
"Saint-Sulpice-et-Cameyrac","Gironde","Nouvelle-Aquitaine","-0.392135","44.9142742","584722"
"Lamonzie-Saint-Martin","Dordogne","Nouvelle-Aquitaine","0.3854609","44.8450247","584243"
"Port-Sainte-Marie","Lot-et-Garonne","Nouvelle-Aquitaine","0.3905059","44.2504383","586107"
"Églisottes-et-Chalaures","Gironde","Nouvelle-Aquitaine","-0.0437576","45.0942299","584532"
"Lamothe-Montravel","Dordogne","Nouvelle-Aquitaine","0.0215683","44.8537384","584151"
"Saint-Priest-Taurion","Haute-Vienne","Nouvelle-Aquitaine","1.4002297","45.8872383","592055"
"Limoges","Haute-Vienne","Nouvelle-Aquitaine","1.267356","45.836089","592006"
"Mauzac-et-Grand-Castang","Dordogne","Nouvelle-Aquitaine","0.7899658","44.8558291","584466"
"Lalinde","Dordogne","Nouvelle-Aquitaine","0.7427811","44.8396152","584441"
"Wasquehal","Nord","Hauts-de-France","3.1380315","50.6785574","286716"
"Madeleine","Nord","Hauts-de-France","3.0725804","50.6608037","286187"
"Lyon","Rhône","Auvergne-Rhône-Alpes","4.84139","45.74495","282624"
"Steenwerck","Nord","Hauts-de-France","2.7855769","50.713459","286161"
"Lezennes","Nord","Hauts-de-France","3.0986481","50.6205699","287102"
"Fretin","Nord","Hauts-de-France","3.1495133","50.5599254","286641"
"Ronchin","Nord","Hauts-de-France","3.0783734","50.6045664","286534"
"Bailleul","Nord","Hauts-de-France","2.73445","50.72916","286179"
"Orchies","Nord","Hauts-de-France","3.24888","50.47705","286583"
"Roubaix","Nord","Hauts-de-France","3.16348","50.69561","286732"
"Beauchamp","Val-d'Oise","Île-de-France","2.19767","49.00758","276089"
"Gennevilliers","Hauts-de-Seine","Île-de-France","2.31441","48.92007","272146"
"Garges-lès-Gonesse","Val-d'Oise","Île-de-France","2.39078","48.97663","276196"
"Saint-Ouen-l'Aumône","Val-d'Oise","Île-de-France","2.1225973","49.0549329","276147"
"Goussainville","Val-d'Oise","Île-de-France","2.4632464","49.0240732","276246"
"Saint-Gratien","Val-d'Oise","Île-de-France","2.28531","48.96403","276170"
"Goussainville","Val-d'Oise","Île-de-France","2.47633","49.03234","276238"
"Beuvry","Pas-de-Calais","Hauts-de-France","2.6924093","50.5356021","342402"
"Loos-en-Gohelle","Pas-de-Calais","Hauts-de-France","2.7933955","50.4378798","345033"
"Pont-à-Vendin","Pas-de-Calais","Hauts-de-France","2.8751938","50.4713812","345264"
"Savy-Berlette","Pas-de-Calais","Hauts-de-France","2.5577316","50.3538756","342253"
"Marquillies","Nord","Hauts-de-France","2.8661707","50.5477246","342469"
"Valenciennes","Nord","Hauts-de-France","3.517115","50.363259","343004"
"Leforest","Pas-de-Calais","Hauts-de-France","3.05977","50.42780","345223"
"Salomé","Nord","Hauts-de-France","2.8366078","50.5414529","342451"
"Vimy","Pas-de-Calais","Hauts-de-France","2.8229549","50.3732316","342576"
"Iwuy","Nord","Hauts-de-France","3.3298634","50.2255015","345397"
"Paris","Paris","Île-de-France","2.355151","48.880185","271023"
"Schopperten","Bas-Rhin","Grand Est","7.055779","48.9456499","215483"
"Mitry-Mory","Seine-et-Marne","Île-de-France","2.60243","48.95325","271510"
"Mitry-Mory","Seine-et-Marne","Île-de-France","2.64247","48.97569","271528"
"Épinay-sur-Seine","Seine-Saint-Denis","Île-de-France","2.3026142","48.9542084","271148"
"","","","","","697292"
"Reichshoffen","Bas-Rhin","Grand Est","7.658132","48.9310582","213249"
"Bischwiller","Bas-Rhin","Grand Est","7.8516536","48.765753","213611"
"Duttlenheim","Bas-Rhin","Grand Est","7.5661529","48.5453531","214544"
"Saulxures","Bas-Rhin","Grand Est","7.1478548","48.3895555","214759"
"Lutzelhouse","Bas-Rhin","Grand Est","7.29391","48.51812","214650"
"Walbourg","Bas-Rhin","Grand Est","7.8092705","48.8862164","213405"
"Urmatt","Bas-Rhin","Grand Est","7.3119577","48.52451","214643"
"Sélestat","Bas-Rhin","Grand Est","7.443278","48.2601166","214056"
"Wisches","Bas-Rhin","Grand Est","7.2700936","48.5076495","214676"
"Varangéville","Meurthe-et-Moselle","Grand Est","6.31286037","48.63533929","141101"
"Neuilly-Saint-Front","Aisne","Hauts-de-France","3.2710249","49.1871466","116681"
"Lille","Nord","Hauts-de-France","3.03432","50.61432","109306"
"Nancy","Meurthe-et-Moselle","Grand Est","6.174583","48.689861","141002"
"Pontault-Combault","Seine-et-Marne","Île-de-France","2.618004","48.806034","116046"
"Verneuil-l'Étang","Seine-et-Marne","Île-de-France","2.825006","48.644689","116079"
"Poigny","Seine-et-Marne","Île-de-France","3.287434","48.545567","115873"
"Gagny","Seine-Saint-Denis","Île-de-France","2.552692","48.877129","113522"
"Mortcerf","Seine-et-Marne","Île-de-France","2.9075554","48.7892191","116244"
"Meaux","Seine-et-Marne","Île-de-France","2.874041","48.957759","116103"
"Rosières-aux-Salines","Meurthe-et-Moselle","Grand Est","6.350457","48.605630","141127"
"Dombasle-sur-Meurthe","Meurthe-et-Moselle","Grand Est","6.343478","48.623275","141119"
"Pont-Saint-Vincent","Meurthe-et-Moselle","Grand Est","6.1031502","48.6023732","141523"
"Bainville-sur-Madon","Meurthe-et-Moselle","Grand Est","6.099327","48.5863794","141531"
