Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2017-07;0087694687;Paray-le-Monial;3;3;0;27;21
2017-07;0087171009;Reims;67;45;1;274;161
2017-07;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2017-07;0087381236;Trie-Château;0;0;0;0;0
2017-07;0087413385;Yvetot;8;14;4;49;23
2017-07;0087286146;Armentières;3;0;0;4;1
2017-07;0087545657;Auneau;0;0;0;0;0
2017-07;0087683573;Auxerre Saint-Gervais;22;4;2;35;7
2017-07;0087713545;Beaune;24;8;0;101;69
2017-07;0087342006;Béthune;26;9;1;56;20
2017-07;0087381897;Conflans-Sainte-Honorine;8;0;0;13;5
2017-07;0087317065;Étaples - Le Touquet;7;5;0;25;13
2017-07;0087381244;Gisors;0;1;0;3;2
2017-07;0087394437;Illiers-Combray;0;0;0;0;0
2017-07;0087381871;La Frette - Montigny;0;0;0;0;0
2017-07;0087543140;Lamotte-Beuvron;0;2;2;9;5
2017-07;0087671123;Lannemezan;0;7;0;17;10
2015-06;0087313874;Amiens;64;14;2;191;111
2015-06;0087713347;Auxonne;0;0;0;1;1
2015-06;0087745679;Évian-les-Bains;0;0;1;11;10
2015-06;0087722405;Givors;0;0;0;1;1
2015-06;0087171553;Épernay;3;2;0;113;108
2015-06;0087394114;Épernon;0;0;0;0;0
2015-06;0087317057;Rang-du-Fliers - Verton - Berck;17;11;1;47;18
2015-06;0087755009;Toulon;190;382;12;1001;417
2015-06;0087713677;Seurre;2;3;0;7;2
2015-06;0087271007;Paris Nord;386;306;3;1119;424
2015-06;0087141291;Neufchâteau;0;0;0;9;9
2015-06;0087185009;Vesoul;7;3;1;16;5
2015-06;0087756403;Monaco monte carlo;22;5;0;30;3
2015-06;0087413013;Le Havre;71;28;4;153;50
2015-06;0087481788;Le Croisic;32;21;0;74;21
2015-06;0087645135;Laroquebrou;0;0;0;0;0
2015-06;0087613091;Figeac;6;0;0;20;14
2015-06;0087713313;Genlis;3;0;0;4;1
2015-06;0087734269;Brioude;0;0;3;27;24
2015-06;0087694778;Chauffailles;0;4;0;5;1
2015-06;0087746370;Cluses;6;5;0;19;8
2015-06;0087615625;Carmaux;0;0;0;1;1
2015-06;0087313056;Corbie;0;0;0;1;1
2015-06;0087473207;Guingamp;22;41;3;128;62
2015-06;0087694141;Étang;0;2;0;12;10
2015-06;0087746479;Saint-Gervais-les-Bains Le Fayet;4;12;0;27;11
2015-06;0087726000;Saint-Étienne Châteaucreux;90;52;2;315;171
2015-06;0087193318;Saint-Avold;1;0;0;3;2
2015-06;0087686006;Paris Gare de Lyon;1377;2470;70;5614;1697
2015-06;0087485300;Niort;51;26;3;174;94
2015-06;0087763029;Valence TGV Rhône-Alpes Sud;193;226;17;927;491
2015-06;0087172254;Sedan;48;2;0;56;6
2015-06;0087671123;Lannemezan;0;2;0;16;14
2015-06;0087747006;Grenoble;445;87;12;802;258
2015-06;0087471508;Vitré;9;1;0;33;23
2015-06;0087175778;Verdun;0;0;0;2;2
2015-06;0087745646;Thonon-les-Bains;6;8;0;42;28
2015-06;0087595827;Sarlat;5;2;0;19;12
2015-06;0087141044;Toul;25;1;2;38;10
2015-06;0087696427;Dompierre Sept Fons;2;0;0;3;1
2015-06;0087683573;Auxerre Saint-Gervais;21;1;0;37;15
2015-06;0087763607;Briançon;3;6;0;16;7
2015-06;0087592485;Bellac;4;0;0;4;0
2015-06;0087576439;Avord;0;0;0;1;1
2015-06;0087396606;Château-du-Loir;3;2;0;21;16
2015-06;0087545756;Châteaudun;1;0;0;9;8
2015-06;0087142000;Chaumont;5;12;3;49;29
2015-06;0087571687;Chinon;96;0;2;105;7
2015-06;0087741645;Albertville;7;8;0;48;33
2015-06;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2015-06;0087764001;Montélimar;38;46;1;146;61
2015-06;0087696005;Nevers;22;24;0;195;149
2015-06;0087381509;Mantes-la-Jolie;28;22;2;62;10
2015-06;0087486258;Luçon;5;4;0;20;11
2015-06;0087571885;Joué-lès-Tours;0;0;0;1;1
2015-06;0087584052;Libourne;14;19;9;130;88
2015-06;0087645473;Le Lioran;0;0;0;0;0
2015-06;0087726331;Rive-de-Gier;1;0;0;3;2
2015-06;0087313882;TGV Haute Picardie;49;55;0;186;82
2015-06;0087487603;Saumur;10;15;0;103;78
2015-06;0087543165;Salbris;0;3;0;6;3
2015-06;0087486571;Saint-Gilles-Croix-de-Vie;12;3;0;23;8
2015-06;0087296004;Saint-Quentin;16;22;1;108;69
2015-06;0087613422;Rodez;1;10;0;47;36
2015-06;0087783282;Marvejols;6;0;0;13;7
2015-06;0087543140;Lamotte-Beuvron;1;1;1;6;3
2015-06;0087734319;Langeac;0;0;0;1;1
2015-06;0087543009;Orléans;62;35;7;284;180
2015-06;0087214577;Molsheim;5;0;0;11;6
2015-06;0087775007;Nîmes;195;191;8;836;442
2015-06;0087721332;Villefranche-sur-Saône;17;1;0;41;23
2015-06;0087574558;Vendôme;0;1;0;4;3
2015-06;0087677005;Hendaye;22;22;1;66;21
2015-07;0087345025;Lens;32;7;1;45;5
2015-07;0087741728;Moûtiers - Salins - Brides-les-Bains;5;15;1;53;32
2015-07;0087313320;Moreuil;0;0;0;0;0
2015-07;0087734053;Riom - Châtel-Guyon;8;12;0;82;62
2015-07;0087694687;Paray-le-Monial;1;11;0;37;25
2015-07;0087271551;Le Plessis-Belleville;0;0;0;0;0
2015-07;0087413013;Le Havre;68;27;4;141;42
2015-07;0087478404;Laval;55;43;0;193;95
2015-07;0087783175;Saint-Flour - Chaudes-Aigues;0;2;0;7;5
2015-07;0087175000;Saint-Dizier;10;3;0;27;14
2015-07;0087713198;Tonnerre;6;2;0;52;44
2015-07;0087763029;Valence TGV Rhône-Alpes Sud;271;174;7;932;480
2015-07;0087721332;Villefranche-sur-Saône;22;7;0;44;15
2015-07;0087576009;Vierzon;43;30;3;207;131
2015-07;0087276725;Chambly;0;0;0;0;0
2015-07;0087487249;Bressuire;3;0;0;5;2
2015-07;0087342006;Béthune;10;22;0;42;10
2015-07;0087613141;Gourdon;1;3;1;15;10
2015-07;0087726000;Saint-Étienne Châteaucreux;63;52;3;317;199
2015-07;0087384008;Paris Saint-Lazare;245;269;31;902;357
2015-07;0087726307;Saint-Chamond;2;0;0;3;1
2015-07;0087394130;Maintenon;0;0;0;0;0
2015-07;0087474239;Landerneau;33;15;1;87;38
2015-07;0087313437;Villers-Bretonneux;0;0;0;0;0
2015-07;0087747287;Voiron;14;2;0;51;35
2015-07;0087471508;Vitré;7;2;0;35;26
2015-07;0087486571;Saint-Gilles-Croix-de-Vie;7;8;0;27;12
2016-10;0087141150;Lunéville;11;4;0;29;14
2016-10;0087722025;Lyon Perrache;94;68;1;403;240
2016-10;0087762906;Lyon Saint-Exupéry TGV;42;25;0;108;41
2016-10;0087192039;Metz;192;61;0;466;213
2016-10;0087147322;Meuse TGV;5;16;0;40;19
2016-10;0087611889;Moissac;1;3;0;6;2
2016-10;0087214577;Molsheim;1;1;0;7;5
2016-10;0087756403;Monaco monte carlo;12;7;0;39;20
2016-10;0087611244;Montauban Ville Bourbon;47;24;4;191;116
2016-10;0087694620;Montceau-les-Mines;0;0;0;1;1
2016-10;0087763508;Mont-Dauphin - Guillestre;0;1;0;1;0
2016-10;0087764001;Montélimar;36;39;3;132;54
2016-10;0087611152;Montréjeau - Gourdan-Polignan;6;30;1;102;65
2016-10;0087718833;Mouchard;6;4;0;25;15
2016-10;0087696328;Moulins sur Allier;12;3;0;114;99
2016-10;0087645481;Murat;0;0;0;0;0
2016-10;0087781104;Narbonne;65;101;5;403;232
2016-10;0087672253;Orthez;23;12;3;67;29
2016-10;0087611343;Pamiers;11;3;0;23;9
2016-10;0087686006;Paris Gare de Lyon;1214;2281;59;5197;1643
2016-10;0087271007;Paris Nord;648;723;22;2371;978
2016-10;0087384008;Paris Saint-Lazare;393;208;37;1056;418
2016-10;0087672006;Pau;46;40;2;240;152
2016-10;0087474098;Quimper;82;61;5;297;149
2016-10;0087171009;Reims;111;34;3;328;180
2016-10;0087734053;Riom - Châtel-Guyon;11;9;1;96;75
2016-10;0087474155;Rosporden;7;8;0;23;8
2016-10;0087574897;Saint-Aignan - Noyers;9;1;0;13;3
2016-10;0087473009;Saint-Brieuc;60;53;0;217;104
2016-10;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2016-10;0087575050;Sainte-Maure - Noyant;0;0;0;0;0
2016-10;0087611137;Saint-Gaudens;13;9;0;45;23
2016-10;0087732206;Saint-Germain-des-Fossés;0;5;0;31;26
2016-10;0087486571;Saint-Gilles-Croix-de-Vie;9;5;0;33;19
2016-10;0087447003;Saint-Lô;14;0;0;29;15
2016-10;0087487603;Saumur;15;11;2;97;69
2016-10;0087172254;Sedan;38;79;0;128;11
2016-10;0087271817;Soissons;9;5;0;17;3
2016-10;0087671008;Tarbes;44;49;1;199;105
2016-10;0087734475;Thiers;0;0;0;1;1
2016-10;0087725622;Tournus;0;1;0;6;5
2016-10;0087444372;Trouville - Deauville;19;51;8;108;30
2016-10;0087118000;Troyes;11;8;1;53;33
2016-10;0087594499;Tulle;0;0;0;9;9
2016-10;0087761007;Valence;85;52;9;364;218
2016-10;0087611863;Valence d'Agen;0;0;0;4;4
2016-10;0087641357;Vallon-en-Sully;0;0;0;0;0
2016-10;0087476606;Vannes;57;69;2;218;90
2016-10;0087732008;Vichy;30;15;2;177;130
2016-10;0087576884;Villefranche-sur-Cher;0;0;0;0;0
2016-10;0087683219;Villeneuve-sur-Yonne;0;0;0;1;1
2016-10;0087747287;Voiron;13;4;0;25;8
2016-11;0087741132;Aix-les-Bains le Revard;25;40;0;112;47
2016-11;0087182238;Altkirch;0;0;0;2;2
2016-11;0087481192;Ancenis;5;1;0;43;37
2016-11;0087746008;Annecy;42;39;2;151;68
2016-11;0087757674;Antibes;45;58;1;180;76
2016-11;0087751750;Aubagne;51;6;0;65;8
2016-11;0087611749;Auch;12;1;0;20;7
2016-11;0087765008;Avignon Centre;32;19;1;169;117
2016-11;0087318964;Avignon TGV;116;212;8;610;274
2016-11;0087175042;Bar-le-Duc;7;2;0;33;24
2016-11;0087673004;Bayonne;17;33;0;126;76
2016-11;0087574160;Beaugency;0;0;0;7;7
2016-11;0087713545;Beaune;6;6;0;79;67
2016-11;0087193250;Béning;0;0;0;1;1
2016-11;0087673400;Biarritz;12;13;0;62;37
2016-11;0087574475;Bléré la Croix;0;0;0;0;0
2016-11;0087474007;Brest;58;40;3;170;69
2016-11;0087345520;Cambrai;17;3;0;30;10
2016-11;0087615625;Carmaux;0;5;0;34;29
2016-11;0087611897;Castelsarrasin;0;0;0;1;1
2016-11;0087613356;Caussade;0;0;0;7;7
2016-11;0087713578;Chagny;16;3;0;60;41
2016-11;0087171926;Champagne-Ardenne TGV;44;52;3;224;125
2016-11;0087172007;Charleville-Mézières;51;16;1;109;41
2016-11;0087144055;Charmes;0;0;0;0;0
2016-11;0087545756;Châteaudun;0;0;0;0;0
2016-11;0087576298;Châteauneuf-sur-Cher;2;0;0;3;1
2016-11;0087116582;Château-Thierry;2;0;0;12;10
2016-11;0087444877;Cherbourg;38;10;5;69;16
2016-11;0087571687;Chinon;137;1;0;149;11
2016-11;0087484303;Cholet;18;20;3;104;63
2016-11;0087734004;Clermont-Ferrand;71;47;6;438;314
2016-11;0087746370;Cluses;2;3;0;13;8
2016-11;0087182014;Colmar;51;19;2;133;61
2016-11;0087192666;Conflans - Jarny;0;0;0;5;5
2016-11;0087276006;Creil;15;2;0;67;50
2016-11;0087142125;Culmont - Chalindrey;0;8;2;26;16
2016-11;0087673202;Dax;33;123;7;356;193
2016-11;0087696427;Dompierre Sept Fons;0;0;0;1;1
2016-11;0087394114;Épernon;0;0;0;0;0
2016-11;0087144006;Épinal;29;7;1;115;78
2016-11;0087694141;Étang;0;2;0;4;2
2016-11;0087324095;Futuroscope;5;0;0;10;5
2016-11;0087172130;Givet;0;0;0;0;0
2016-11;0087613141;Gourdon;0;1;0;4;3
2016-11;0087447680;Granville;7;7;2;31;15
2016-11;0087597609;Guéret;2;0;0;8;6
2016-11;0087295063;Hirson;0;4;0;10;6
2015-04;0087775288;Alès;24;4;2;71;41
2015-04;0087586008;Agen;50;39;2;203;112
2015-04;0087615039;Castelnaudary;7;0;0;16;9
2015-04;0087713578;Chagny;4;2;0;24;18
2015-04;0087300863;Besançon Franche-Comté TGV;41;19;2;110;48
2015-04;0087673400;Biarritz;21;27;0;89;41
2015-04;0087734269;Brioude;0;0;0;19;19
2015-04;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2015-04;0087741728;Moûtiers - Salins - Brides-les-Bains;4;15;2;51;30
2015-04;0087713131;Montbard;1;6;1;25;17
2015-04;0087746305;La Roche-sur-Foron;10;1;0;16;5
2015-04;0087113001;Paris Est;304;253;16;1000;427
2015-04;0087611343;Pamiers;7;3;0;15;5
2015-04;0087584052;Libourne;9;28;1;118;80
2015-04;0087394130;Maintenon;0;0;0;0;0
2015-04;0087713859;Is-sur-Tille;0;0;0;7;7
2015-04;0087172130;Givet;0;1;0;3;2
2015-04;0087746438;Sallanches - Combloux - Megève;3;2;0;8;3
2015-04;0087543116;Saint-Cyr-en-Val la Source;0;0;0;1;1
2015-04;0087575050;Sainte-Maure - Noyant;0;0;0;0;0
2015-04;0087212225;Saverne;15;0;0;22;7
2015-04;0087313437;Villers-Bretonneux;0;0;0;0;0
2015-04;0087413385;Yvetot;10;0;0;22;12
2015-04;0087396606;Château-du-Loir;2;3;0;20;15
2015-04;0087447680;Granville;3;13;1;36;19
2015-04;0087473207;Guingamp;20;26;1;118;71
2015-04;0087171553;Épernay;5;4;2;132;121
2015-04;0087694778;Chauffailles;0;0;0;0;0
2015-04;0087142000;Chaumont;6;8;0;45;31
2015-04;0087144055;Charmes;0;0;0;0;0
2015-04;0087594200;Uzerche;0;4;0;12;8
2015-04;0087742320;Saint-Jean-de-Maurienne Arvan;3;2;0;22;17
2015-04;0087481705;Saint-Nazaire;35;24;4;120;57
2015-04;0087611152;Montréjeau - Gourdan-Polignan;5;6;0;25;14
2015-04;0087764001;Montélimar;34;37;3;118;44
2015-04;0087594275;Meymac;0;1;0;1;0
2015-04;0087118158;Romilly-sur-Seine;7;1;0;10;2
2015-04;0087142125;Culmont - Chalindrey;0;1;0;32;31
2015-04;0087576298;Châteauneuf-sur-Cher;3;0;0;6;3
2015-04;0087116582;Château-Thierry;0;0;0;7;7
2015-04;0087597005;Châteauroux;23;23;4;110;60
2015-04;0087478164;Dinan;13;0;0;22;9
2015-04;0087486019;La Roche-sur-Yon;50;19;4;140;67
2015-04;0087696427;Dompierre Sept Fons;0;0;0;2;2
2015-04;0087387001;Évreux Normandie;22;6;0;70;42
2015-04;0087763466;Embrun;6;1;0;12;5
2015-04;0087732404;Gannat;0;0;0;1;1
2015-04;0087394114;Épernon;0;2;0;3;1
2015-04;0087686006;Paris Gare de Lyon;1219;1937;80;4695;1459
2015-04;0087765107;Orange;4;9;0;44;31
2015-04;0087734038;Royat - Chamalières;0;0;0;0;0
2015-04;0087193318;Saint-Avold;2;0;0;4;2
2015-04;0087381509;Mantes-la-Jolie;17;1;0;42;24
2015-04;0087696195;La Charité-Sur-Loire;0;0;0;1;1
2015-04;0087486258;Luçon;3;1;0;20;16
2015-04;0087281071;Calais - Fréthun;7;5;0;31;19
2015-04;0087481390;Challans;7;0;0;8;1
2015-04;0087615625;Carmaux;6;0;0;14;8
2015-04;0087318964;Avignon TGV;148;212;6;705;339
2015-04;0087575076;Port-de-Piles;0;0;0;2;2
2015-04;0087686667;Paris Bercy;53;62;4;318;199
2015-04;0087191106;Maizières-lès-Metz;0;0;0;1;1
2015-04;0087476002;Lorient;85;35;2;211;89
2015-04;0087615476;Lavaur;20;0;0;27;7
2015-04;0087645473;Le Lioran;0;0;0;0;0
2015-04;0087574194;Mer;1;0;0;4;3
2015-04;0087732206;Saint-Germain-des-Fossés;2;2;0;24;20
2015-04;0087485144;Rochefort;13;7;1;53;32
2015-04;0087118000;Troyes;2;9;0;37;26
2015-04;0087594093;Ussel;0;1;0;7;6
2015-04;0087342337;Saint-Pol-sur-Ternoise;1;2;0;11;8
2015-04;0087615344;Saint-Sulpice;3;0;0;12;9
2015-04;0087141044;Toul;50;3;1;58;4
2015-04;0087713677;Seurre;0;0;0;0;0
2015-04;0087192666;Conflans - Jarny;0;0;0;3;3
2015-04;0087193003;Forbach;13;3;0;27;11
2015-04;0087415018;Dieppe;30;8;0;61;23
2015-04;0087543124;La Ferté-Saint-Aubin;0;0;0;0;0
2015-04;0087295063;Hirson;0;2;0;7;5
2015-04;0087615286;Carcassonne;17;19;2;102;64
2015-04;0087444000;Caen;144;65;3;473;261
2015-05;0087611152;Montréjeau - Gourdan-Polignan;3;5;0;39;31
2015-05;0087694687;Paray-le-Monial;0;2;0;12;10
2015-05;0087271007;Paris Nord;317;261;6;979;395
2015-05;0087611038;Muret;6;2;0;27;19
2015-05;0087271551;Le Plessis-Belleville;0;0;0;0;0
2015-05;0087142109;Lorraine TGV;74;74;11;273;114
2015-05;0087761007;Valence;113;43;0;345;189
2015-05;0087144014;Saint-Dié-des-Vosges;7;5;1;27;14
2015-05;0087481226;Sainte-Pazanne;19;8;0;56;29
2015-05;0087592824;Saint-Yrieix;0;0;0;9;9
2015-05;0087755009;Toulon;144;286;4;809;375
2015-05;0087713677;Seurre;6;0;0;6;0
2015-05;0087592121;Eymoutiers Vassivière;0;0;0;1;1
2015-05;0087745679;Évian-les-Bains;0;0;0;6;6
2015-05;0087171553;Épernay;1;3;2;74;68
2015-05;0087317586;Boulogne;13;17;0;65;35
2015-05;0087683789;Avallon;0;2;0;2;0
2015-05;0087281071;Calais - Fréthun;14;10;1;50;25
2015-05;0087713578;Chagny;1;6;0;30;23
2017-09;0087271734;Villers-Cotterêts;0;2;0;2;0
2017-09;0087592667;Aixe-sur-Vienne;0;0;0;2;2
2017-09;0087381491;Andrésy;0;1;0;1;0
2017-09;0087751750;Aubagne;58;2;1;75;14
2017-09;0087271411;Aulnay-sous-Bois;2;0;0;5;3
2017-09;0087781609;Bédarieux;9;4;0;25;12
2017-09;0087481390;Challans;1;2;0;8;5
2017-09;0087144055;Charmes;3;0;0;4;1
2017-09;0087116582;Château-Thierry;0;1;0;3;2
2017-09;0087345009;Douai;59;24;2;159;74
2017-09;0087381889;Herblay;0;0;0;16;16
2017-09;0087734160;Le Cendre - Orcet;0;0;0;5;5
2017-09;0087718239;Lons-le-Saunier;27;18;5;92;42
2017-09;0087381483;Maurecourt;0;0;0;0;0
2017-09;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2017-09;0087741728;Moûtiers - Salins - Brides-les-Bains;2;10;0;36;24
2017-09;0087193318;Saint-Avold;10;1;0;11;0
2017-09;0087757526;Saint-Raphaël Valescure;55;247;10;546;234
2017-09;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2017-09;0087746438;Sallanches - Combloux - Megève;3;0;0;5;2
2017-09;0087276188;Sannois;2;0;0;17;15
2017-09;0087212225;Saverne;5;4;0;31;22
2017-09;0087576868;Selles-sur-Cher;0;0;0;2;2
2017-09;0087773200;Sète;108;79;6;356;163
2017-09;0087271445;Sevran Beaudottes;17;0;0;17;0
2017-09;0087671008;Tarbes;31;22;3;184;128
2017-09;0087191007;Thionville;42;19;0;102;41
2017-09;0087576884;Villefranche-sur-Cher;0;0;0;1;1
2017-09;0087313874;Amiens;101;42;0;238;95
2017-09;0087673400;Biarritz;28;81;8;194;77
2017-09;0087317263;Calais;15;15;0;41;11
2017-09;0087613109;Capdenac;2;0;0;8;6
2017-09;0087571687;Chinon;82;1;2;93;8
2017-09;0087381087;Colombes;18;0;0;20;2
2017-09;0087641415;Commentry;0;0;0;0;0
2017-09;0087673202;Dax;58;158;9;422;197
2017-09;0087324095;Futuroscope;5;1;0;9;3
2017-09;0087683243;Joigny;0;0;0;1;1
2017-09;0087481754;La Baule-Escoublac;39;98;3;219;79
2017-09;0087444265;Lisieux;32;24;2;104;46
2017-09;0087574194;Mer;1;0;0;9;8
2017-09;0087765107;Orange;7;8;1;59;43
2017-09;0087386573;Poissy;21;0;0;23;2
2017-09;0087571794;Port Boulet;0;0;0;0;0
2017-09;0087317057;Rang-du-Fliers - Verton - Berck;31;14;0;66;21
2017-09;0087726802;Roanne;33;13;0;134;88
2017-09;0087783175;Saint-Flour - Chaudes-Aigues;2;0;0;9;7
2017-09;0087193615;Sarreguemines;13;1;0;25;11
2017-09;0087713198;Tonnerre;0;0;0;1;1
2017-09;0087641357;Vallon-en-Sully;0;0;0;0;0
2017-09;0087271510;Villeparisis - Mitry-le-Neuf;0;0;0;0;0
2017-09;0087586008;Agen;95;92;4;358;167
2017-09;0087775288;Alès;8;9;0;47;30
2017-09;0087313510;Beauvais;12;5;0;29;12
2017-09;0087300822;Belfort - Montbéliard TGV;30;37;2;151;82
2017-09;0087381079;Bois-Colombes;1;0;0;2;1
2017-09;0087545731;Bonneval;0;0;0;0;0
2017-09;0087734244;Brassac-les-Mines - Sainte-Florine;0;0;0;1;1
2017-09;0087615286;Carcassonne;30;25;0;166;111
2017-09;0087611616;Foix;2;2;0;11;7
2017-09;0087382259;Garches - Marnes-la-Coquette;8;0;2;12;2
2017-09;0087172130;Givet;0;0;0;0;0
2017-09;0087613141;Gourdon;0;3;0;9;6
2017-09;0087382218;La Défense;21;1;1;26;3
2017-09;0087394171;La Villette Saint-Prest;0;0;0;1;1
2017-09;0087721431;L'Arbresle;0;0;0;0;0
2017-09;0087694000;Le Creusot Ville;12;3;1;21;5
2017-09;0087142109;Lorraine TGV;66;81;3;305;155
2017-09;0087783282;Marvejols;1;0;0;6;5
2017-09;0087611889;Moissac;0;2;0;3;1
2017-09;0087381160;Montgeroult - Courcelles;0;0;0;0;0
2017-09;0087481002;Nantes;462;511;24;2269;1272
2017-09;0087547000;Paris Austerlitz;122;297;37;969;513
2017-09;0087474635;Roscoff;0;0;0;1;1
2017-09;0087734038;Royat - Chamalières;0;0;0;0;0
2017-09;0087486571;Saint-Gilles-Croix-de-Vie;17;4;0;53;32
2017-09;0087296004;Saint-Quentin;30;18;0;86;38
2017-09;0087215012;Sarrebourg;5;8;1;24;10
2017-09;0087763029;Valence TGV Rhône-Alpes Sud;197;279;5;1019;538
2017-09;0087393009;Versailles Chantiers;6;14;0;58;38
2017-09;0087645440;Vic-sur-Cère;0;2;0;3;1
2017-10;0087381848;Argenteuil;0;1;0;12;11
2017-10;0087300863;Besançon Franche-Comté TGV;42;28;1;155;84
2017-10;0087615286;Carcassonne;23;30;0;154;101
2017-10;0087785006;Cerbère;1;0;0;8;7
2017-10;0087172007;Charleville-Mézières;55;20;0;110;35
2017-10;0087192666;Conflans - Jarny;0;0;0;7;7
2017-10;0087387001;Évreux Normandie;71;6;1;108;30
2017-10;0087684290;Gien;2;1;3;17;11
2017-10;0087722405;Givors;0;1;0;4;3
2017-10;0087747006;Grenoble;328;93;13;704;270
2017-10;0087191114;Hagondange;4;2;0;27;21
2017-10;0087381574;Issou - Porcheville;0;0;0;0;0
2017-10;0087641464;La Bourboule;0;1;0;1;0
2017-10;0087486019;La Roche-sur-Yon;28;38;1;143;76
2017-10;0087271478;Le Blanc-Mesnil;0;0;0;0;0
2017-10;0087645473;Le Lioran;0;0;0;0;0
2017-10;0087713115;Les Laumes Alésia;0;0;0;5;5
2017-10;0087381210;Liancourt-Saint-Pierre;0;0;0;0;0
2017-10;0087611806;L'Isle-Jourdain;0;1;0;3;2
2017-07;0087734160;Le Cendre - Orcet;0;0;0;3;3
2017-07;0087783282;Marvejols;2;1;0;10;7
2017-07;0087295006;Maubeuge;23;2;0;49;24
2017-07;0087192039;Metz;119;75;5;449;250
2017-07;0087313668;Méru;0;0;0;2;2
2017-07;0087723585;Meximieux - Pérouges;0;0;0;0;0
2017-07;0087313320;Moreuil;2;0;0;2;0
2017-07;0087471003;Rennes;574;515;26;2393;1278
2017-07;0087726331;Rive-de-Gier;0;2;0;3;1
2017-07;0087411017;Rouen Rive Droite;135;81;8;450;226
2017-07;0087386417;Sartrouville;12;0;0;13;1
2017-07;0087212027;Strasbourg;455;331;14;1441;641
2017-07;0087571000;Tours;245;98;18;756;395
2017-07;0087118000;Troyes;8;10;0;42;24
2017-07;0087594200;Uzerche;1;11;1;24;11
2017-07;0087723759;Villars-les-Dombes;0;0;0;0;0
2017-07;0087271510;Villeparisis - Mitry-le-Neuf;0;0;0;0;0
2017-07;0087753004;Miramas;6;0;1;29;22
2017-07;0087696328;Moulins sur Allier;30;19;5;162;108
2017-07;0087192468;Pagny-sur-Moselle;0;0;0;2;2
2017-07;0087485144;Rochefort;19;17;0;80;44
2017-07;0087474635;Roscoff;1;0;0;1;0
2017-07;0087726307;Saint-Chamond;1;0;0;5;4
2017-07;0087543116;Saint-Cyr-en-Val la Source;0;0;0;1;1
2017-07;0087481705;Saint-Nazaire;59;57;2;206;88
2017-07;0087296004;Saint-Quentin;30;6;9;88;43
2017-07;0087592345;Saint-Sulpice-Laurière;0;0;0;1;1
2017-07;0087594093;Ussel;0;2;0;14;12
2017-07;0087683219;Villeneuve-sur-Yonne;0;0;0;1;1
2017-08;0087182238;Altkirch;0;0;0;0;0
2017-08;0087381848;Argenteuil;0;1;0;19;18
2017-08;0087745000;Bellegarde;109;125;4;491;253
2017-08;0087474007;Brest;76;89;0;293;128
2017-08;0087613000;Cahors;8;32;0;81;41
2017-08;0087615468;Castres;15;11;0;50;24
2017-08;0087491449;Cognac;1;6;0;23;16
2017-08;0087381087;Colombes;56;0;0;59;3
2017-08;0087381459;Conflans Fin d'Oise;7;0;0;8;1
2017-08;0087713412;Dole;13;18;0;118;87
2017-08;0087175091;Joinville;1;0;0;3;2
2017-08;0087721431;L'Arbresle;0;0;0;1;1
2017-08;0087722678;Le Péage-de-Roussillon;0;2;0;8;6
2017-08;0087381590;Mantes Station;0;0;0;0;0
2017-08;0087742007;Modane;3;1;1;10;5
2017-08;0087745679;Évian-les-Bains;6;3;0;18;9
2017-08;0087171330;Fismes;0;0;0;0;0
2017-08;0087763557;L'Argentière Les Écrins;0;2;0;5;3
2017-08;0087671339;Lourdes;85;118;8;440;229
2017-08;0087725689;Mâcon;43;24;2;123;54
2017-08;0087783282;Marvejols;2;2;1;13;8
2017-08;0087713131;Montbard;13;17;1;82;51
2017-08;0087574855;Montrichard;0;0;0;6;6
2017-08;0087694687;Paray-le-Monial;3;3;0;26;20
2017-08;0087271023;Paris Nord souterrain;11;1;0;12;0
2017-08;0087384008;Paris Saint-Lazare;577;409;70;1698;642
2017-08;0087141820;Pont-à-Mousson;4;3;2;21;12
2017-08;0087734251;Arvant;0;0;0;8;8
2017-08;0087713347;Auxonne;0;0;0;1;1
2017-08;0087765008;Avignon Centre;53;34;3;257;167
2017-08;0087592485;Bellac;3;0;0;3;0
2017-08;0087193250;Béning;0;0;0;0;0
2017-08;0087741793;Bourg-Saint-Maurice;4;19;0;40;17
2017-08;0087763466;Embrun;3;3;0;18;12
2017-08;0087473207;Guingamp;32;79;11;219;97
2017-08;0087734202;Issoire;3;0;0;12;9
2017-08;0087571828;Langeais;0;1;0;5;4
2017-08;0087645135;Laroquebrou;0;0;0;1;1
2017-08;0087396002;Le Mans;204;251;17;1030;558
2017-08;0087382457;Louveciennes;0;0;0;0;0
2017-08;0087713677;Seurre;0;0;0;0;0
2017-08;0087393009;Versailles Chantiers;7;25;0;70;38
2017-08;0087734426;Vertaizon;0;0;0;0;0
2017-08;0087611152;Montréjeau - Gourdan-Polignan;4;14;0;57;39
2017-08;0087481002;Nantes;617;658;28;2744;1441
2017-08;0087686006;Paris Gare de Lyon;1720;3830;176;8473;2747
